asset_id,source,alias
OT-01723,PASSIVE,PLT-16-SENSOR-865
OT-01723,CMMS,ASSET-201723
OT-01724,CMDB,CMDB-101724
OT-01724,PASSIVE,PLT-16-NETWORK_SWITCH-706
OT-01724,CMMS,ASSET-201724
OT-01725,CMDB,CMDB-101725
OT-01725,PASSIVE,PLT-16-GATEWAY-675
OT-01725,CMMS,ASSET-201725
OT-01726,CMDB,CMDB-101726
OT-01726,PASSIVE,PLT-16-PLC-039
OT-01726,CMMS,ASSET-201726
OT-01727,CMDB,CMDB-101727
OT-01727,PASSIVE,PLT-16-VFD-164
OT-01727,CMMS,ASSET-201727
OT-01728,CMDB,CMDB-101728
OT-01728,PASSIVE,PLT-16-HISTORIAN-414
OT-01728,CMMS,ASSET-201728
OT-01729,CMDB,CMDB-101729
OT-01729,PASSIVE,PLT-16-SAFETY_PLC-818
OT-01729,CMMS,ASSET-201729
OT-01730,CMDB,CMDB-101730
OT-01730,PASSIVE,PLT-16-RTU-062
OT-01730,CMMS,ASSET-201730
OT-01731,CMDB,CMDB-101731
OT-01731,PASSIVE,PLT-16-GATEWAY-304
OT-01731,CMMS,ASSET-201731
OT-01732,CMDB,CMDB-101732
OT-01732,PASSIVE,PLT-16-SENSOR-779
OT-01732,CMMS,ASSET-201732
OT-01733,CMDB,CMDB-101733
OT-01733,PASSIVE,PLT-16-SAFETY_PLC-456
OT-01733,CMMS,ASSET-201733
OT-01734,CMDB,CMDB-101734
OT-01734,PASSIVE,PLT-16-SENSOR-014
OT-01734,CMMS,ASSET-201734
OT-01735,CMDB,CMDB-101735
OT-01735,PASSIVE,PLT-16-DCS_CONTROLLER-829
OT-01735,CMMS,ASSET-201735
OT-01736,CMDB,CMDB-101736
OT-01736,PASSIVE,PLT-16-OPC_SERVER-790
OT-01736,CMMS,ASSET-201736
OT-01737,CMDB,CMDB-101737
OT-01737,PASSIVE,PLT-16-OPC_SERVER-331
OT-01737,CMMS,ASSET-201737
OT-01738,CMDB,CMDB-101738
OT-01738,PASSIVE,PLT-16-DCS_CONTROLLER-084
OT-01738,CMMS,ASSET-201738
OT-01739,CMDB,CMDB-101739
OT-01739,PASSIVE,PLT-16-HISTORIAN-821
OT-01739,CMMS,ASSET-201739
OT-01740,CMDB,CMDB-101740
OT-01740,PASSIVE,PLT-16-NETWORK_SWITCH-662
OT-01740,CMMS,ASSET-201740
OT-01741,CMDB,CMDB-101741
OT-01741,PASSIVE,PLT-16-NETWORK_SWITCH-246
OT-01741,CMMS,ASSET-201741
OT-01742,CMDB,CMDB-101742
OT-01742,PASSIVE,PLT-16-IED-503
OT-01742,CMMS,ASSET-201742
OT-01743,CMDB,CMDB-101743
OT-01743,PASSIVE,PLT-16-ENG_WORKSTATION-655
OT-01743,CMMS,ASSET-201743
OT-01744,CMDB,CMDB-101744
OT-01744,PASSIVE,PLT-16-GATEWAY-269
OT-01744,CMMS,ASSET-201744
OT-01745,CMDB,CMDB-101745
OT-01745,PASSIVE,PLT-16-NETWORK_SWITCH-964
OT-01745,CMMS,ASSET-201745
OT-01746,CMDB,CMDB-101746
OT-01746,PASSIVE,PLT-16-DCS_CONTROLLER-855
OT-01746,CMMS,ASSET-201746
OT-01747,CMDB,CMDB-101747
OT-01747,PASSIVE,PLT-16-NETWORK_SWITCH-470
OT-01747,CMMS,ASSET-201747
OT-01748,CMDB,CMDB-101748
OT-01748,PASSIVE,PLT-16-GATEWAY-094
OT-01748,CMMS,ASSET-201748
OT-01749,CMDB,CMDB-101749
OT-01749,PASSIVE,PLT-16-HISTORIAN-761
OT-01749,CMMS,ASSET-201749
OT-01750,CMDB,CMDB-101750
OT-01750,PASSIVE,PLT-16-IED-380
OT-01750,CMMS,ASSET-201750
OT-01751,CMDB,CMDB-101751
OT-01751,PASSIVE,PLT-16-VFD-868
OT-01751,CMMS,ASSET-201751
OT-01752,CMDB,CMDB-101752
OT-01752,PASSIVE,PLT-16-HISTORIAN-148
OT-01752,CMMS,ASSET-201752
OT-01753,CMDB,CMDB-101753
OT-01753,PASSIVE,PLT-16-DCS_CONTROLLER-666
OT-01753,CMMS,ASSET-201753
OT-01754,CMDB,CMDB-101754
OT-01754,PASSIVE,PLT-16-GATEWAY-999
OT-01754,CMMS,ASSET-201754
OT-01755,CMDB,CMDB-101755
OT-01755,PASSIVE,PLT-16-IED-401
OT-01755,CMMS,ASSET-201755
OT-01756,CMDB,CMDB-101756
OT-01756,PASSIVE,PLT-16-SAFETY_PLC-945
OT-01756,CMMS,ASSET-201756
OT-01757,CMDB,CMDB-101757
OT-01757,PASSIVE,PLT-16-PLC-375
OT-01757,CMMS,ASSET-201757
OT-01758,CMDB,CMDB-101758
OT-01758,PASSIVE,PLT-16-DCS_CONTROLLER-601
OT-01758,CMMS,ASSET-201758
OT-01759,CMDB,CMDB-101759
OT-01759,PASSIVE,PLT-16-GATEWAY-102
OT-01759,CMMS,ASSET-201759
OT-01760,CMDB,CMDB-101760
OT-01760,PASSIVE,PLT-16-HISTORIAN-964
OT-01760,CMMS,ASSET-201760
OT-01761,CMDB,CMDB-101761
OT-01761,PASSIVE,PLT-16-HMI-574
OT-01761,CMMS,ASSET-201761
OT-01762,CMDB,CMDB-101762
OT-01762,PASSIVE,PLT-16-VFD-962
OT-01762,CMMS,ASSET-201762
OT-01763,CMDB,CMDB-101763
OT-01763,PASSIVE,PLT-16-VFD-428
OT-01763,CMMS,ASSET-201763
OT-01764,CMDB,CMDB-101764
OT-01764,PASSIVE,PLT-16-GATEWAY-334
OT-01764,CMMS,ASSET-201764
OT-01765,CMDB,CMDB-101765
OT-01765,PASSIVE,PLT-16-RTU-338
OT-01765,CMMS,ASSET-201765
OT-01766,CMDB,CMDB-101766
OT-01766,PASSIVE,PLT-16-SENSOR-750
OT-01766,CMMS,ASSET-201766
OT-01767,CMDB,CMDB-101767
OT-01767,PASSIVE,PLT-16-NETWORK_SWITCH-426
OT-01767,CMMS,ASSET-201767
OT-01768,CMDB,CMDB-101768
OT-01768,PASSIVE,PLT-16-DCS_CONTROLLER-280
OT-01768,CMMS,ASSET-201768
OT-01769,CMDB,CMDB-101769
OT-01769,PASSIVE,PLT-16-OPC_SERVER-300
OT-01769,CMMS,ASSET-201769
OT-01770,CMDB,CMDB-101770
OT-01770,PASSIVE,PLT-16-HMI-224
OT-01770,CMMS,ASSET-201770
OT-01771,CMDB,CMDB-101771
OT-01771,PASSIVE,PLT-16-GATEWAY-299
OT-01771,CMMS,ASSET-201771
OT-01772,CMDB,CMDB-101772
OT-01772,PASSIVE,PLT-16-GATEWAY-574
OT-01772,CMMS,ASSET-201772
OT-01773,CMDB,CMDB-101773
OT-01773,PASSIVE,PLT-16-IED-926
OT-01773,CMMS,ASSET-201773
OT-01774,CMDB,CMDB-101774
OT-01774,PASSIVE,PLT-16-RTU-936
OT-01774,CMMS,ASSET-201774
OT-01775,CMDB,CMDB-101775
OT-01775,PASSIVE,PLT-16-IED-398
OT-01775,CMMS,ASSET-201775
OT-01776,CMDB,CMDB-101776
OT-01776,PASSIVE,PLT-16-SENSOR-006
OT-01776,CMMS,ASSET-201776
OT-01777,CMDB,CMDB-101777
OT-01777,PASSIVE,PLT-16-PLC-584
OT-01777,CMMS,ASSET-201777
OT-01778,CMDB,CMDB-101778
OT-01778,PASSIVE,PLT-16-HMI-805
OT-01778,CMMS,ASSET-201778
OT-01779,CMDB,CMDB-101779
OT-01779,PASSIVE,PLT-16-OPC_SERVER-880
OT-01779,CMMS,ASSET-201779
OT-01780,CMDB,CMDB-101780
OT-01780,PASSIVE,PLT-16-RTU-679
OT-01780,CMMS,ASSET-201780
OT-01781,CMDB,CMDB-101781
OT-01781,PASSIVE,PLT-16-DCS_CONTROLLER-661
OT-01781,CMMS,ASSET-201781
OT-01782,CMDB,CMDB-101782
OT-01782,PASSIVE,PLT-16-NETWORK_SWITCH-554
OT-01782,CMMS,ASSET-201782
OT-01783,CMDB,CMDB-101783
OT-01783,PASSIVE,PLT-16-ENG_WORKSTATION-612
OT-01783,CMMS,ASSET-201783
OT-01784,CMDB,CMDB-101784
OT-01784,PASSIVE,PLT-16-ENG_WORKSTATION-036
OT-01784,CMMS,ASSET-201784
OT-01785,CMDB,CMDB-101785
OT-01785,PASSIVE,PLT-16-PLC-493
OT-01785,CMMS,ASSET-201785
OT-01786,CMDB,CMDB-101786
OT-01786,PASSIVE,PLT-17-SAFETY_PLC-191
OT-01786,CMMS,ASSET-201786
OT-01787,CMDB,CMDB-101787
OT-01787,PASSIVE,PLT-17-ENG_WORKSTATION-379
OT-01787,CMMS,ASSET-201787
OT-01788,CMDB,CMDB-101788
OT-01788,PASSIVE,PLT-17-VFD-069
OT-01788,CMMS,ASSET-201788
OT-01789,CMDB,CMDB-101789
OT-01789,PASSIVE,PLT-17-GATEWAY-573
OT-01789,CMMS,ASSET-201789
OT-01790,CMDB,CMDB-101790
OT-01790,PASSIVE,PLT-17-ENG_WORKSTATION-726
OT-01790,CMMS,ASSET-201790
OT-01791,CMDB,CMDB-101791
OT-01791,PASSIVE,PLT-17-RTU-641
OT-01791,CMMS,ASSET-201791
OT-01792,CMDB,CMDB-101792
OT-01792,PASSIVE,PLT-17-VFD-061
OT-01792,CMMS,ASSET-201792
OT-01793,CMDB,CMDB-101793
OT-01793,PASSIVE,PLT-17-HISTORIAN-619
OT-01793,CMMS,ASSET-201793
OT-01794,CMDB,CMDB-101794
OT-01794,PASSIVE,PLT-17-VFD-764
OT-01794,CMMS,ASSET-201794
OT-01795,CMDB,CMDB-101795
OT-01795,PASSIVE,PLT-17-VFD-621
OT-01795,CMMS,ASSET-201795
OT-01796,CMDB,CMDB-101796
OT-01796,PASSIVE,PLT-17-ENG_WORKSTATION-908
OT-01796,CMMS,ASSET-201796
OT-01797,CMDB,CMDB-101797
OT-01797,PASSIVE,PLT-17-DCS_CONTROLLER-446
OT-01797,CMMS,ASSET-201797
OT-01798,CMDB,CMDB-101798
OT-01798,PASSIVE,PLT-17-SENSOR-823
OT-01798,CMMS,ASSET-201798
OT-01799,CMDB,CMDB-101799
OT-01799,PASSIVE,PLT-17-SAFETY_PLC-518
OT-01799,CMMS,ASSET-201799
OT-01800,CMDB,CMDB-101800
OT-01800,PASSIVE,PLT-17-PLC-807
OT-01800,CMMS,ASSET-201800
OT-01801,CMDB,CMDB-101801
OT-01801,PASSIVE,PLT-17-DCS_CONTROLLER-642
OT-01801,CMMS,ASSET-201801
OT-01802,CMDB,CMDB-101802
OT-01802,PASSIVE,PLT-17-ENG_WORKSTATION-931
OT-01802,CMMS,ASSET-201802
OT-01803,CMDB,CMDB-101803
OT-01803,PASSIVE,PLT-17-DCS_CONTROLLER-169
OT-01803,CMMS,ASSET-201803
OT-01804,CMDB,CMDB-101804
OT-01804,PASSIVE,PLT-17-PLC-860
OT-01804,CMMS,ASSET-201804
OT-01805,CMDB,CMDB-101805
OT-01805,PASSIVE,PLT-17-SENSOR-499
OT-01805,CMMS,ASSET-201805
OT-01806,CMDB,CMDB-101806
OT-01806,PASSIVE,PLT-17-NETWORK_SWITCH-295
OT-01806,CMMS,ASSET-201806
OT-01807,CMDB,CMDB-101807
OT-01807,PASSIVE,PLT-17-NETWORK_SWITCH-296
OT-01807,CMMS,ASSET-201807
OT-01808,CMDB,CMDB-101808
OT-01808,PASSIVE,PLT-17-VFD-083
OT-01808,CMMS,ASSET-201808
OT-01809,CMDB,CMDB-101809
OT-01809,PASSIVE,PLT-17-VFD-295
OT-01809,CMMS,ASSET-201809
OT-01810,CMDB,CMDB-101810
OT-01810,PASSIVE,PLT-17-SAFETY_PLC-871
OT-01810,CMMS,ASSET-201810
OT-01811,CMDB,CMDB-101811
OT-01811,PASSIVE,PLT-17-PLC-299
OT-01811,CMMS,ASSET-201811
OT-01812,CMDB,CMDB-101812
OT-01812,PASSIVE,PLT-17-VFD-436
OT-01812,CMMS,ASSET-201812
OT-01813,CMDB,CMDB-101813
OT-01813,PASSIVE,PLT-17-OPC_SERVER-546
OT-01813,CMMS,ASSET-201813
OT-01814,CMDB,CMDB-101814
OT-01814,PASSIVE,PLT-17-SAFETY_PLC-613
OT-01814,CMMS,ASSET-201814
OT-01815,CMDB,CMDB-101815
OT-01815,PASSIVE,PLT-17-SENSOR-565
OT-01815,CMMS,ASSET-201815
OT-01816,CMDB,CMDB-101816
OT-01816,PASSIVE,PLT-17-GATEWAY-409
OT-01816,CMMS,ASSET-201816
OT-01817,CMDB,CMDB-101817
OT-01817,PASSIVE,PLT-17-DCS_CONTROLLER-627
OT-01817,CMMS,ASSET-201817
OT-01818,CMDB,CMDB-101818
OT-01818,PASSIVE,PLT-17-SENSOR-486
OT-01818,CMMS,ASSET-201818
OT-01819,CMDB,CMDB-101819
OT-01819,PASSIVE,PLT-17-SAFETY_PLC-621
OT-01819,CMMS,ASSET-201819
OT-01820,CMDB,CMDB-101820
OT-01820,PASSIVE,PLT-17-IED-726
OT-01820,CMMS,ASSET-201820
OT-01821,CMDB,CMDB-101821
OT-01821,PASSIVE,PLT-17-DCS_CONTROLLER-495
OT-01821,CMMS,ASSET-201821
OT-01822,CMDB,CMDB-101822
OT-01822,PASSIVE,PLT-17-NETWORK_SWITCH-182
OT-01822,CMMS,ASSET-201822
OT-01823,CMDB,CMDB-101823
OT-01823,PASSIVE,PLT-17-HMI-809
OT-01823,CMMS,ASSET-201823
OT-01824,CMDB,CMDB-101824
OT-01824,PASSIVE,PLT-17-OPC_SERVER-648
OT-01824,CMMS,ASSET-201824
OT-01825,CMDB,CMDB-101825
OT-01825,PASSIVE,PLT-17-DCS_CONTROLLER-243
OT-01825,CMMS,ASSET-201825
OT-01826,CMDB,CMDB-101826
OT-01826,PASSIVE,PLT-17-GATEWAY-469
OT-01826,CMMS,ASSET-201826
OT-01827,CMDB,CMDB-101827
OT-01827,PASSIVE,PLT-17-DCS_CONTROLLER-014
OT-01827,CMMS,ASSET-201827
OT-01828,CMDB,CMDB-101828
OT-01828,PASSIVE,PLT-17-OPC_SERVER-859
OT-01828,CMMS,ASSET-201828
OT-01829,CMDB,CMDB-101829
OT-01829,PASSIVE,PLT-17-SENSOR-201
OT-01829,CMMS,ASSET-201829
OT-01830,CMDB,CMDB-101830
OT-01830,PASSIVE,PLT-17-OPC_SERVER-651
OT-01830,CMMS,ASSET-201830
OT-01831,CMDB,CMDB-101831
OT-01831,PASSIVE,PLT-17-HMI-270
OT-01831,CMMS,ASSET-201831
OT-01832,CMDB,CMDB-101832
OT-01832,PASSIVE,PLT-17-PLC-073
OT-01832,CMMS,ASSET-201832
OT-01833,CMDB,CMDB-101833
OT-01833,PASSIVE,PLT-17-VFD-224
OT-01833,CMMS,ASSET-201833
OT-01834,CMDB,CMDB-101834
OT-01834,PASSIVE,PLT-17-IED-569
OT-01834,CMMS,ASSET-201834
OT-01835,CMDB,CMDB-101835
OT-01835,PASSIVE,PLT-17-ENG_WORKSTATION-814
OT-01835,CMMS,ASSET-201835
OT-01836,CMDB,CMDB-101836
OT-01836,PASSIVE,PLT-17-RTU-887
OT-01836,CMMS,ASSET-201836
OT-01837,CMDB,CMDB-101837
OT-01837,PASSIVE,PLT-17-GATEWAY-589
OT-01837,CMMS,ASSET-201837
OT-01838,CMDB,CMDB-101838
OT-01838,PASSIVE,PLT-17-PLC-754
OT-01838,CMMS,ASSET-201838
OT-01839,CMDB,CMDB-101839
OT-01839,PASSIVE,PLT-17-ENG_WORKSTATION-466
OT-01839,CMMS,ASSET-201839
OT-01840,CMDB,CMDB-101840
OT-01840,PASSIVE,PLT-17-ENG_WORKSTATION-299
OT-01840,CMMS,ASSET-201840
OT-01841,CMDB,CMDB-101841
OT-01841,PASSIVE,PLT-17-SAFETY_PLC-036
OT-01841,CMMS,ASSET-201841
OT-01842,CMDB,CMDB-101842
OT-01842,PASSIVE,PLT-17-ENG_WORKSTATION-236
OT-01842,CMMS,ASSET-201842
OT-01843,CMDB,CMDB-101843
OT-01843,PASSIVE,PLT-17-DCS_CONTROLLER-724
OT-01843,CMMS,ASSET-201843
OT-01844,CMDB,CMDB-101844
OT-01844,PASSIVE,PLT-17-IED-336
OT-01844,CMMS,ASSET-201844
OT-01845,CMDB,CMDB-101845
OT-01845,PASSIVE,PLT-17-SAFETY_PLC-609
OT-01845,CMMS,ASSET-201845
OT-01846,CMDB,CMDB-101846
OT-01846,PASSIVE,PLT-17-SENSOR-774
OT-01846,CMMS,ASSET-201846
OT-01847,CMDB,CMDB-101847
OT-01847,PASSIVE,PLT-17-SENSOR-989
OT-01847,CMMS,ASSET-201847
OT-01848,CMDB,CMDB-101848
OT-01848,PASSIVE,PLT-17-VFD-911
OT-01848,CMMS,ASSET-201848
OT-01849,CMDB,CMDB-101849
OT-01849,PASSIVE,PLT-17-SAFETY_PLC-716
OT-01849,CMMS,ASSET-201849
OT-01850,CMDB,CMDB-101850
OT-01850,PASSIVE,PLT-17-DCS_CONTROLLER-231
OT-01850,CMMS,ASSET-201850
OT-01851,CMDB,CMDB-101851
OT-01851,PASSIVE,PLT-17-SAFETY_PLC-987
OT-01851,CMMS,ASSET-201851
OT-01852,CMDB,CMDB-101852
OT-01852,PASSIVE,PLT-17-VFD-745
OT-01852,CMMS,ASSET-201852
OT-01853,CMDB,CMDB-101853
OT-01853,PASSIVE,PLT-17-VFD-025
OT-01853,CMMS,ASSET-201853
OT-01854,CMDB,CMDB-101854
OT-01854,PASSIVE,PLT-17-DCS_CONTROLLER-493
OT-01854,CMMS,ASSET-201854
OT-01855,CMDB,CMDB-101855
OT-01855,PASSIVE,PLT-17-PLC-164
OT-01855,CMMS,ASSET-201855
OT-01856,CMDB,CMDB-101856
OT-01856,PASSIVE,PLT-17-DCS_CONTROLLER-224
OT-01856,CMMS,ASSET-201856
OT-01857,CMDB,CMDB-101857
OT-01857,PASSIVE,PLT-17-DCS_CONTROLLER-451
OT-01857,CMMS,ASSET-201857
OT-01858,CMDB,CMDB-101858
OT-01858,PASSIVE,PLT-17-OPC_SERVER-053
OT-01858,CMMS,ASSET-201858
OT-01859,CMDB,CMDB-101859
OT-01859,PASSIVE,PLT-17-OPC_SERVER-549
OT-01859,CMMS,ASSET-201859
OT-01860,CMDB,CMDB-101860
OT-01860,PASSIVE,PLT-17-PLC-261
OT-01860,CMMS,ASSET-201860
OT-01861,CMDB,CMDB-101861
OT-01861,PASSIVE,PLT-17-NETWORK_SWITCH-948
OT-01861,CMMS,ASSET-201861
OT-01862,CMDB,CMDB-101862
OT-01862,PASSIVE,PLT-17-OPC_SERVER-112
OT-01862,CMMS,ASSET-201862
OT-01863,CMDB,CMDB-101863
OT-01863,PASSIVE,PLT-17-NETWORK_SWITCH-363
OT-01863,CMMS,ASSET-201863
OT-01864,CMDB,CMDB-101864
OT-01864,PASSIVE,PLT-17-ENG_WORKSTATION-975
OT-01864,CMMS,ASSET-201864
OT-01865,CMDB,CMDB-101865
OT-01865,PASSIVE,PLT-17-GATEWAY-556
OT-01865,CMMS,ASSET-201865
OT-01866,CMDB,CMDB-101866
OT-01866,PASSIVE,PLT-17-NETWORK_SWITCH-079
OT-01866,CMMS,ASSET-201866
OT-01867,CMDB,CMDB-101867
OT-01867,PASSIVE,PLT-17-SENSOR-035
OT-01867,CMMS,ASSET-201867
OT-01868,CMDB,CMDB-101868
OT-01868,PASSIVE,PLT-17-SAFETY_PLC-520
OT-01868,CMMS,ASSET-201868
OT-01869,CMDB,CMDB-101869
OT-01869,PASSIVE,PLT-17-ENG_WORKSTATION-360
OT-01869,CMMS,ASSET-201869
OT-01870,CMDB,CMDB-101870
OT-01870,PASSIVE,PLT-17-HISTORIAN-022
OT-01870,CMMS,ASSET-201870
OT-01871,CMDB,CMDB-101871
OT-01871,PASSIVE,PLT-17-DCS_CONTROLLER-928
OT-01871,CMMS,ASSET-201871
OT-01872,CMDB,CMDB-101872
OT-01872,PASSIVE,PLT-17-SENSOR-972
OT-01872,CMMS,ASSET-201872
OT-01873,CMDB,CMDB-101873
OT-01873,PASSIVE,PLT-17-VFD-158
OT-01873,CMMS,ASSET-201873
OT-01874,CMDB,CMDB-101874
OT-01874,PASSIVE,PLT-17-OPC_SERVER-903
OT-01874,CMMS,ASSET-201874
OT-01875,CMDB,CMDB-101875
OT-01875,PASSIVE,PLT-17-SENSOR-755
OT-01875,CMMS,ASSET-201875
OT-01876,CMDB,CMDB-101876
OT-01876,PASSIVE,PLT-17-DCS_CONTROLLER-394
OT-01876,CMMS,ASSET-201876
OT-01877,CMDB,CMDB-101877
OT-01877,PASSIVE,PLT-17-NETWORK_SWITCH-489
OT-01877,CMMS,ASSET-201877
OT-01878,CMDB,CMDB-101878
OT-01878,PASSIVE,PLT-17-DCS_CONTROLLER-793
OT-01878,CMMS,ASSET-201878
OT-01879,CMDB,CMDB-101879
OT-01879,PASSIVE,PLT-17-GATEWAY-038
OT-01879,CMMS,ASSET-201879
OT-01880,CMDB,CMDB-101880
OT-01880,PASSIVE,PLT-17-PLC-829
OT-01880,CMMS,ASSET-201880
OT-01881,CMDB,CMDB-101881
OT-01881,PASSIVE,PLT-17-NETWORK_SWITCH-092
OT-01881,CMMS,ASSET-201881
OT-01882,CMDB,CMDB-101882
OT-01882,PASSIVE,PLT-17-SAFETY_PLC-954
OT-01882,CMMS,ASSET-201882
OT-01883,CMDB,CMDB-101883
OT-01883,PASSIVE,PLT-17-SAFETY_PLC-551
OT-01883,CMMS,ASSET-201883
OT-01884,CMDB,CMDB-101884
OT-01884,PASSIVE,PLT-17-HISTORIAN-566
OT-01884,CMMS,ASSET-201884
OT-01885,CMDB,CMDB-101885
OT-01885,PASSIVE,PLT-17-OPC_SERVER-518
OT-01885,CMMS,ASSET-201885
OT-01886,CMDB,CMDB-101886
OT-01886,PASSIVE,PLT-17-GATEWAY-467
OT-01886,CMMS,ASSET-201886
OT-01887,CMDB,CMDB-101887
OT-01887,PASSIVE,PLT-17-ENG_WORKSTATION-967
OT-01887,CMMS,ASSET-201887
OT-01888,CMDB,CMDB-101888
OT-01888,PASSIVE,PLT-17-RTU-412
OT-01888,CMMS,ASSET-201888
OT-01889,CMDB,CMDB-101889
OT-01889,PASSIVE,PLT-17-SAFETY_PLC-289
OT-01889,CMMS,ASSET-201889
OT-01890,CMDB,CMDB-101890
OT-01890,PASSIVE,PLT-17-ENG_WORKSTATION-622
OT-01890,CMMS,ASSET-201890
OT-01891,CMDB,CMDB-101891
OT-01891,PASSIVE,PLT-17-RTU-331
OT-01891,CMMS,ASSET-201891
OT-01892,CMDB,CMDB-101892
OT-01892,PASSIVE,PLT-17-IED-021
OT-01892,CMMS,ASSET-201892
OT-01893,CMDB,CMDB-101893
OT-01893,PASSIVE,PLT-17-ENG_WORKSTATION-074
OT-01893,CMMS,ASSET-201893
OT-01894,CMDB,CMDB-101894
OT-01894,PASSIVE,PLT-17-NETWORK_SWITCH-242
OT-01894,CMMS,ASSET-201894
OT-01895,CMDB,CMDB-101895
OT-01895,PASSIVE,PLT-17-SAFETY_PLC-067
OT-01895,CMMS,ASSET-201895
OT-01896,CMDB,CMDB-101896
OT-01896,PASSIVE,PLT-18-VFD-888
OT-01896,CMMS,ASSET-201896
OT-01897,CMDB,CMDB-101897
OT-01897,PASSIVE,PLT-18-IED-038
OT-01897,CMMS,ASSET-201897
OT-01898,CMDB,CMDB-101898
OT-01898,PASSIVE,PLT-18-PLC-848
OT-01898,CMMS,ASSET-201898
OT-01899,CMDB,CMDB-101899
OT-01899,PASSIVE,PLT-18-SENSOR-470
OT-01899,CMMS,ASSET-201899
OT-01900,CMDB,CMDB-101900
OT-01900,PASSIVE,PLT-18-SENSOR-358
OT-01900,CMMS,ASSET-201900
OT-01901,CMDB,CMDB-101901
OT-01901,PASSIVE,PLT-18-VFD-209
OT-01901,CMMS,ASSET-201901
OT-01902,CMDB,CMDB-101902
OT-01902,PASSIVE,PLT-18-HISTORIAN-196
OT-01902,CMMS,ASSET-201902
OT-01903,CMDB,CMDB-101903
OT-01903,PASSIVE,PLT-18-HISTORIAN-049
OT-01903,CMMS,ASSET-201903
OT-01904,CMDB,CMDB-101904
OT-01904,PASSIVE,PLT-18-HISTORIAN-399
OT-01904,CMMS,ASSET-201904
OT-01905,CMDB,CMDB-101905
OT-01905,PASSIVE,PLT-18-RTU-757
OT-01905,CMMS,ASSET-201905
OT-01906,CMDB,CMDB-101906
OT-01906,PASSIVE,PLT-18-NETWORK_SWITCH-700
OT-01906,CMMS,ASSET-201906
OT-01907,CMDB,CMDB-101907
OT-01907,PASSIVE,PLT-18-PLC-247
OT-01907,CMMS,ASSET-201907
OT-01908,CMDB,CMDB-101908
OT-01908,PASSIVE,PLT-18-HISTORIAN-711
OT-01908,CMMS,ASSET-201908
OT-01909,CMDB,CMDB-101909
OT-01909,PASSIVE,PLT-18-OPC_SERVER-169
OT-01909,CMMS,ASSET-201909
OT-01910,CMDB,CMDB-101910
OT-01910,PASSIVE,PLT-18-DCS_CONTROLLER-240
OT-01910,CMMS,ASSET-201910
OT-01911,CMDB,CMDB-101911
OT-01911,PASSIVE,PLT-18-SENSOR-608
OT-01911,CMMS,ASSET-201911
OT-01912,CMDB,CMDB-101912
OT-01912,PASSIVE,PLT-18-IED-237
OT-01912,CMMS,ASSET-201912
OT-01913,CMDB,CMDB-101913
OT-01913,PASSIVE,PLT-18-DCS_CONTROLLER-541
OT-01913,CMMS,ASSET-201913
OT-01914,CMDB,CMDB-101914
OT-01914,PASSIVE,PLT-18-SAFETY_PLC-600
OT-01914,CMMS,ASSET-201914
OT-01915,CMDB,CMDB-101915
OT-01915,PASSIVE,PLT-18-SAFETY_PLC-515
OT-01915,CMMS,ASSET-201915
OT-01916,CMDB,CMDB-101916
OT-01916,PASSIVE,PLT-18-NETWORK_SWITCH-644
OT-01916,CMMS,ASSET-201916
OT-01917,CMDB,CMDB-101917
OT-01917,PASSIVE,PLT-18-DCS_CONTROLLER-016
OT-01917,CMMS,ASSET-201917
OT-01918,CMDB,CMDB-101918
OT-01918,PASSIVE,PLT-18-PLC-275
OT-01918,CMMS,ASSET-201918
OT-01919,CMDB,CMDB-101919
OT-01919,PASSIVE,PLT-18-DCS_CONTROLLER-342
OT-01919,CMMS,ASSET-201919
OT-01920,CMDB,CMDB-101920
OT-01920,PASSIVE,PLT-18-GATEWAY-168
OT-01920,CMMS,ASSET-201920
OT-01921,CMDB,CMDB-101921
OT-01921,PASSIVE,PLT-18-HISTORIAN-670
OT-01921,CMMS,ASSET-201921
OT-01922,CMDB,CMDB-101922
OT-01922,PASSIVE,PLT-18-HMI-637
OT-01922,CMMS,ASSET-201922
OT-01923,CMDB,CMDB-101923
OT-01923,PASSIVE,PLT-18-GATEWAY-419
OT-01923,CMMS,ASSET-201923
OT-01924,CMDB,CMDB-101924
OT-01924,PASSIVE,PLT-18-SAFETY_PLC-453
OT-01924,CMMS,ASSET-201924
OT-01925,CMDB,CMDB-101925
OT-01925,PASSIVE,PLT-18-VFD-548
OT-01925,CMMS,ASSET-201925
OT-01926,CMDB,CMDB-101926
OT-01926,PASSIVE,PLT-18-PLC-670
OT-01926,CMMS,ASSET-201926
OT-01927,CMDB,CMDB-101927
OT-01927,PASSIVE,PLT-18-VFD-930
OT-01927,CMMS,ASSET-201927
OT-01928,CMDB,CMDB-101928
OT-01928,PASSIVE,PLT-18-NETWORK_SWITCH-871
OT-01928,CMMS,ASSET-201928
OT-01929,CMDB,CMDB-101929
OT-01929,PASSIVE,PLT-18-IED-993
OT-01929,CMMS,ASSET-201929
OT-01930,CMDB,CMDB-101930
OT-01930,PASSIVE,PLT-18-HISTORIAN-662
OT-01930,CMMS,ASSET-201930
OT-01931,CMDB,CMDB-101931
OT-01931,PASSIVE,PLT-18-PLC-667
OT-01931,CMMS,ASSET-201931
OT-01932,CMDB,CMDB-101932
