asset_id,plant_id,asset_type,vendor,model,firmware,ip_address,zone,protocol,registered_state,observed_state,criticality,owner,backup_age_days
OT-01734,PLT-16,SENSOR,NetSwitchCo,MDL-47,1.3.7,10.16.13.115,L2_SUPERVISORY,DNP3,ACTIVE,ONLINE,CRITICAL,Maintenance,346
OT-01735,PLT-16,DCS_CONTROLLER,HistorianX,MDL-92,3.1.5,10.16.6.44,DMZ,ModbusTCP,ACTIVE,ONLINE,HIGH,OT Security,330
OT-01736,PLT-16,OPC_SERVER,NetSwitchCo,MDL-36,2.3.2,10.16.14.74,L3_SITE_OPS,OPC_UA,RETIRED,INTERMITTENT,MEDIUM,Unknown,35
OT-01737,PLT-16,OPC_SERVER,RemoteAssist,MDL-81,8.0.4,10.16.9.92,DMZ,IEC104,ACTIVE,ONLINE,MEDIUM,OT Security,128
OT-01738,PLT-16,DCS_CONTROLLER,MotorDriveCo,MDL-36,1.4.9,10.16.3.13,L0_FIELD,VendorSerial,ACTIVE,ONLINE,LOW,OT Security,209
OT-01739,PLT-16,HISTORIAN,LegacyPLC,MDL-45,3.4.5,10.16.9.53,L3_SITE_OPS,OPC_DA,ACTIVE,ONLINE,MEDIUM,Operations,194
OT-01740,PLT-16,NETWORK_SWITCH,ControlWorks,MDL-85,7.9.0,10.16.20.221,L0_FIELD,IEC61850,ACTIVE,ONLINE,HIGH,Engineering,345
OT-01741,PLT-16,NETWORK_SWITCH,HistorianX,MDL-41,4.9.1,10.16.20.156,L1_CONTROL,ModbusTCP,ACTIVE,ONLINE,HIGH,Unknown,220
OT-01742,PLT-16,IED,ControlWorks,MDL-67,1.9.4,10.16.3.152,DMZ,EtherNetIP,ACTIVE,INTERMITTENT,HIGH,Vendor,282
OT-01743,PLT-16,ENG_WORKSTATION,ControlWorks,MDL-99,7.4.7,10.16.6.57,L3_SITE_OPS,EtherNetIP,ACTIVE,ONLINE,HIGH,Unknown,64
OT-01744,PLT-16,GATEWAY,NetSwitchCo,MDL-90,8.3.8,10.16.18.142,L3_SITE_OPS,EtherNetIP,RETIRED,ONLINE,HIGH,Unknown,80
OT-01745,PLT-16,NETWORK_SWITCH,ProcessSys,MDL-69,5.8.0,10.16.4.217,DMZ,PROFINET,ACTIVE,ONLINE,CRITICAL,Operations,22
OT-01746,PLT-16,DCS_CONTROLLER,HistorianX,MDL-26,3.7.8,10.16.15.206,L1_CONTROL,IEC61850,ACTIVE,OFFLINE,CRITICAL,Unknown,177
OT-01747,PLT-16,NETWORK_SWITCH,SafeLogic,MDL-69,4.2.0,10.16.16.82,L3_SITE_OPS,OPC_UA,ACTIVE,ONLINE,CRITICAL,OT Security,358
OT-01748,PLT-16,GATEWAY,MotorDriveCo,MDL-23,1.7.7,10.16.4.125,DMZ,ModbusTCP,ACTIVE,ONLINE,HIGH,Vendor,374
OT-01749,PLT-16,HISTORIAN,SensorTech,MDL-73,2.7.5,10.16.18.78,L2_SUPERVISORY,OPC_DA,UNKNOWN,ONLINE,HIGH,Operations,104
OT-01750,PLT-16,IED,SafeLogic,MDL-97,3.7.4,10.16.18.40,L0_FIELD,OPC_DA,ACTIVE,OFFLINE,HIGH,Vendor,46
OT-01751,PLT-16,VFD,ProcessSys,MDL-81,7.2.0,10.16.3.71,L1_CONTROL,VendorSerial,ACTIVE,ONLINE,HIGH,Maintenance,366
OT-01752,PLT-16,HISTORIAN,HistorianX,MDL-46,3.5.2,10.16.7.219,L1_CONTROL,PROFINET,ACTIVE,ONLINE,CRITICAL,OT Security,172
OT-01753,PLT-16,DCS_CONTROLLER,ControlWorks,MDL-58,5.6.4,10.16.17.155,DMZ,OPC_UA,RETIRED,ONLINE,CRITICAL,Unknown,281
OT-01754,PLT-16,GATEWAY,LegacyPLC,MDL-31,4.5.3,10.16.18.31,L1_CONTROL,OPC_DA,ACTIVE,ONLINE,HIGH,Unknown,207
OT-01755,PLT-16,IED,FieldLink,MDL-50,7.6.8,10.16.11.83,L0_FIELD,IEC61850,RETIRED,ONLINE,HIGH,Vendor,253
OT-01756,PLT-16,SAFETY_PLC,RemoteAssist,MDL-37,3.7.1,10.16.4.82,DMZ,VendorSerial,ACTIVE,ONLINE,CRITICAL,OT Security,200
OT-01757,PLT-16,PLC,MotorDriveCo,MDL-28,7.5.5,10.16.11.91,L0_FIELD,DNP3,RETIRED,INTERMITTENT,CRITICAL,Unknown,304
OT-01758,PLT-16,DCS_CONTROLLER,NetSwitchCo,MDL-60,3.0.0,10.16.7.195,L1_CONTROL,DNP3,ACTIVE,ONLINE,CRITICAL,Operations,338
OT-01759,PLT-16,GATEWAY,SensorTech,MDL-83,8.1.0,10.16.7.2,L0_FIELD,IEC61850,ACTIVE,ONLINE,HIGH,Engineering,219
OT-01760,PLT-16,HISTORIAN,HistorianX,MDL-23,4.5.4,10.16.14.39,DMZ,IEC61850,ACTIVE,ONLINE,HIGH,Unknown,81
OT-01761,PLT-16,HMI,HistorianX,MDL-18,3.2.6,10.16.7.85,DMZ,OPC_DA,ACTIVE,ONLINE,HIGH,Engineering,346
OT-01762,PLT-16,VFD,LegacyPLC,MDL-77,6.0.5,10.16.11.232,L1_CONTROL,PROFINET,ACTIVE,INTERMITTENT,MEDIUM,Vendor,314
OT-01763,PLT-16,VFD,MotorDriveCo,MDL-45,7.1.4,10.16.2.192,L0_FIELD,IEC104,ACTIVE,ONLINE,CRITICAL,OT Security,407
OT-01764,PLT-16,GATEWAY,HistorianX,MDL-95,8.0.7,10.16.7.144,L3_SITE_OPS,IEC61850,ACTIVE,ONLINE,HIGH,Operations,119
OT-01765,PLT-16,RTU,ControlWorks,MDL-59,1.0.7,10.16.10.195,L1_CONTROL,DNP3,ACTIVE,ONLINE,MEDIUM,Vendor,378
OT-01766,PLT-16,SENSOR,MotorDriveCo,MDL-91,5.3.4,10.16.15.19,L2_SUPERVISORY,PROFINET,ACTIVE,ONLINE,HIGH,OT Security,357
OT-01767,PLT-16,NETWORK_SWITCH,HistorianX,MDL-33,7.5.4,10.16.11.79,L0_FIELD,DNP3,ACTIVE,ONLINE,HIGH,OT Security,404
OT-01768,PLT-16,DCS_CONTROLLER,RemoteAssist,MDL-97,1.5.5,10.16.1.41,L0_FIELD,PROFINET,ACTIVE,ONLINE,MEDIUM,Engineering,96
OT-01769,PLT-16,OPC_SERVER,RemoteAssist,MDL-60,4.7.3,10.16.14.10,L2_SUPERVISORY,OPC_UA,ACTIVE,ONLINE,MEDIUM,Unknown,265
OT-01770,PLT-16,HMI,MotorDriveCo,MDL-47,1.2.6,10.16.20.146,L3_SITE_OPS,ModbusTCP,ACTIVE,ONLINE,HIGH,Maintenance,93
OT-01771,PLT-16,GATEWAY,ProcessSys,MDL-68,3.8.6,10.16.3.233,DMZ,VendorSerial,ACTIVE,ONLINE,HIGH,Vendor,195
OT-01772,PLT-16,GATEWAY,SensorTech,MDL-21,9.3.1,10.16.10.154,L3_SITE_OPS,PROFIBUS,ACTIVE,ONLINE,CRITICAL,Operations,5
OT-01773,PLT-16,IED,ControlWorks,MDL-93,9.6.8,10.16.16.9,L1_CONTROL,ModbusTCP,ACTIVE,INTERMITTENT,CRITICAL,OT Security,153
OT-01774,PLT-16,RTU,SensorTech,MDL-40,4.7.9,10.16.18.122,DMZ,OPC_DA,ACTIVE,ONLINE,HIGH,Unknown,344
OT-01775,PLT-16,IED,ProcessSys,MDL-24,1.5.1,10.16.14.206,L2_SUPERVISORY,DNP3,ACTIVE,ONLINE,HIGH,Engineering,262
OT-01776,PLT-16,SENSOR,MotorDriveCo,MDL-58,6.4.1,10.16.8.207,DMZ,PROFINET,ACTIVE,ONLINE,HIGH,Unknown,54
OT-01777,PLT-16,PLC,FieldLink,MDL-77,7.3.5,10.16.8.27,L0_FIELD,VendorSerial,ACTIVE,UNSEEN,LOW,Engineering,160
OT-01778,PLT-16,HMI,MotorDriveCo,MDL-96,1.7.1,10.16.13.68,L2_SUPERVISORY,EtherNetIP,ACTIVE,ONLINE,MEDIUM,Engineering,146
OT-01779,PLT-16,OPC_SERVER,FieldLink,MDL-87,3.9.4,10.16.4.35,L0_FIELD,IEC104,UNKNOWN,ONLINE,CRITICAL,Operations,361
OT-01780,PLT-16,RTU,HistorianX,MDL-82,5.6.2,10.16.16.40,DMZ,OPC_DA,ACTIVE,ONLINE,MEDIUM,Operations,300
OT-01781,PLT-16,DCS_CONTROLLER,NetSwitchCo,MDL-41,7.8.7,10.16.16.80,L0_FIELD,VendorSerial,ACTIVE,ONLINE,MEDIUM,Engineering,145
OT-01782,PLT-16,NETWORK_SWITCH,MotorDriveCo,MDL-28,3.8.0,10.16.3.9,L3_SITE_OPS,OPC_DA,ACTIVE,ONLINE,CRITICAL,Engineering,72
OT-01783,PLT-16,ENG_WORKSTATION,SensorTech,MDL-29,9.2.7,10.16.5.173,L1_CONTROL,IEC104,ACTIVE,ONLINE,LOW,Unknown,23
OT-01784,PLT-16,ENG_WORKSTATION,RemoteAssist,MDL-42,9.6.3,10.16.11.94,DMZ,IEC61850,ACTIVE,ONLINE,HIGH,Unknown,275
OT-01785,PLT-16,PLC,MotorDriveCo,MDL-64,2.1.6,10.16.12.183,L2_SUPERVISORY,EtherNetIP,UNKNOWN,OFFLINE,CRITICAL,Maintenance,412
OT-01786,PLT-17,SAFETY_PLC,RemoteAssist,MDL-80,4.8.7,10.17.4.161,DMZ,OPC_DA,UNKNOWN,INTERMITTENT,HIGH,Unknown,78
OT-01787,PLT-17,ENG_WORKSTATION,ControlWorks,MDL-66,5.1.0,10.17.4.127,L1_CONTROL,ModbusTCP,ACTIVE,ONLINE,MEDIUM,Maintenance,45
OT-01788,PLT-17,VFD,FieldLink,MDL-65,7.4.2,10.17.16.142,L3_SITE_OPS,IEC61850,ACTIVE,OFFLINE,MEDIUM,Vendor,342
OT-01789,PLT-17,GATEWAY,SafeLogic,MDL-87,9.1.3,10.17.14.191,L0_FIELD,IEC61850,ACTIVE,ONLINE,HIGH,OT Security,344
OT-01790,PLT-17,ENG_WORKSTATION,FieldLink,MDL-58,5.4.6,10.17.17.79,L0_FIELD,OPC_DA,ACTIVE,ONLINE,CRITICAL,Maintenance,158
OT-01791,PLT-17,RTU,SafeLogic,MDL-82,3.4.4,10.17.19.231,L1_CONTROL,PROFINET,ACTIVE,ONLINE,HIGH,Maintenance,398
OT-01792,PLT-17,VFD,HistorianX,MDL-95,7.7.6,10.17.6.79,L1_CONTROL,OPC_UA,ACTIVE,ONLINE,HIGH,Vendor,72
OT-01793,PLT-17,HISTORIAN,HistorianX,MDL-26,2.7.9,10.17.6.205,L3_SITE_OPS,PROFINET,ACTIVE,ONLINE,HIGH,OT Security,357
OT-01794,PLT-17,VFD,HistorianX,MDL-62,3.4.4,10.17.9.208,L2_SUPERVISORY,IEC61850,ACTIVE,ONLINE,MEDIUM,OT Security,252
OT-01795,PLT-17,VFD,FieldLink,MDL-27,7.3.5,10.17.13.140,DMZ,IEC61850,ACTIVE,ONLINE,HIGH,OT Security,222
OT-01796,PLT-17,ENG_WORKSTATION,ProcessSys,MDL-39,5.2.2,10.17.19.147,L2_SUPERVISORY,IEC61850,ACTIVE,ONLINE,HIGH,OT Security,138
OT-01797,PLT-17,DCS_CONTROLLER,SensorTech,MDL-20,6.5.1,10.17.4.139,L3_SITE_OPS,IEC104,ACTIVE,ONLINE,HIGH,OT Security,125
OT-01798,PLT-17,SENSOR,MotorDriveCo,MDL-41,8.1.2,10.17.4.246,L2_SUPERVISORY,IEC61850,ACTIVE,ONLINE,CRITICAL,OT Security,220
OT-01799,PLT-17,SAFETY_PLC,NetSwitchCo,MDL-83,9.0.2,10.17.11.14,L3_SITE_OPS,DNP3,ACTIVE,ONLINE,HIGH,OT Security,195
OT-01800,PLT-17,PLC,ControlWorks,MDL-14,8.5.5,10.17.9.245,DMZ,EtherNetIP,ACTIVE,ONLINE,MEDIUM,Engineering,326
OT-01801,PLT-17,DCS_CONTROLLER,SafeLogic,MDL-84,2.1.2,10.17.7.170,L2_SUPERVISORY,IEC104,ACTIVE,ONLINE,MEDIUM,OT Security,23
OT-01802,PLT-17,ENG_WORKSTATION,RemoteAssist,MDL-38,7.6.3,10.17.17.69,L3_SITE_OPS,PROFIBUS,ACTIVE,ONLINE,MEDIUM,Operations,217
OT-01803,PLT-17,DCS_CONTROLLER,FieldLink,MDL-71,5.9.4,10.17.4.125,L1_CONTROL,IEC104,RETIRED,OFFLINE,LOW,Engineering,94
OT-01804,PLT-17,PLC,NetSwitchCo,MDL-54,4.1.1,10.17.12.214,DMZ,OPC_UA,ACTIVE,UNSEEN,LOW,Operations,344
OT-01805,PLT-17,SENSOR,RemoteAssist,MDL-54,7.0.3,10.17.20.8,DMZ,PROFINET,ACTIVE,ONLINE,CRITICAL,Maintenance,328
OT-01806,PLT-17,NETWORK_SWITCH,HistorianX,MDL-65,6.6.0,10.17.14.31,L3_SITE_OPS,PROFINET,ACTIVE,ONLINE,CRITICAL,Vendor,260
OT-01807,PLT-17,NETWORK_SWITCH,LegacyPLC,MDL-90,2.7.4,10.17.8.112,L0_FIELD,OPC_UA,ACTIVE,ONLINE,CRITICAL,Vendor,122
OT-01808,PLT-17,VFD,ProcessSys,MDL-43,6.2.0,10.17.10.186,L1_CONTROL,PROFIBUS,ACTIVE,ONLINE,HIGH,Vendor,178
OT-01809,PLT-17,VFD,HistorianX,MDL-27,8.9.5,10.17.9.186,DMZ,DNP3,ACTIVE,ONLINE,MEDIUM,Unknown,165
OT-01810,PLT-17,SAFETY_PLC,MotorDriveCo,MDL-63,6.7.2,10.17.15.38,L2_SUPERVISORY,IEC104,ACTIVE,ONLINE,MEDIUM,Vendor,86
OT-01811,PLT-17,PLC,HistorianX,MDL-43,6.4.1,10.17.11.24,L1_CONTROL,DNP3,UNKNOWN,ONLINE,CRITICAL,Engineering,213
OT-01812,PLT-17,VFD,SafeLogic,MDL-44,4.4.2,10.17.17.107,L3_SITE_OPS,IEC61850,ACTIVE,ONLINE,HIGH,Engineering,261
OT-01813,PLT-17,OPC_SERVER,ControlWorks,MDL-49,2.3.4,10.17.16.45,DMZ,VendorSerial,ACTIVE,ONLINE,HIGH,Maintenance,144
OT-01814,PLT-17,SAFETY_PLC,RemoteAssist,MDL-75,9.7.1,10.17.12.93,L0_FIELD,PROFINET,ACTIVE,ONLINE,MEDIUM,Unknown,244
OT-01815,PLT-17,SENSOR,FieldLink,MDL-22,2.8.3,10.17.17.112,L1_CONTROL,DNP3,ACTIVE,ONLINE,HIGH,Engineering,338
OT-01816,PLT-17,GATEWAY,SafeLogic,MDL-22,8.1.5,10.17.4.217,DMZ,DNP3,ACTIVE,ONLINE,HIGH,Maintenance,198
OT-01817,PLT-17,DCS_CONTROLLER,ProcessSys,MDL-93,3.2.5,10.17.20.44,L3_SITE_OPS,OPC_DA,ACTIVE,ONLINE,MEDIUM,Operations,250
OT-01818,PLT-17,SENSOR,LegacyPLC,MDL-34,2.0.1,10.17.8.7,L2_SUPERVISORY,OPC_DA,ACTIVE,ONLINE,CRITICAL,Maintenance,231
OT-01819,PLT-17,SAFETY_PLC,ControlWorks,MDL-87,7.3.2,10.17.7.7,L0_FIELD,OPC_DA,ACTIVE,ONLINE,HIGH,Maintenance,67
OT-01820,PLT-17,IED,ProcessSys,MDL-47,6.6.6,10.17.4.19,L1_CONTROL,PROFIBUS,ACTIVE,ONLINE,HIGH,Maintenance,229
OT-01821,PLT-17,DCS_CONTROLLER,FieldLink,MDL-84,2.6.6,10.17.20.173,L2_SUPERVISORY,OPC_UA,ACTIVE,ONLINE,HIGH,Operations,283
OT-01822,PLT-17,NETWORK_SWITCH,SafeLogic,MDL-28,4.5.5,10.17.15.40,DMZ,VendorSerial,ACTIVE,ONLINE,MEDIUM,Vendor,321
OT-01823,PLT-17,HMI,HistorianX,MDL-36,9.5.1,10.17.19.44,L3_SITE_OPS,VendorSerial,ACTIVE,ONLINE,MEDIUM,OT Security,84
OT-01824,PLT-17,OPC_SERVER,ProcessSys,MDL-75,8.8.7,10.17.17.46,L1_CONTROL,PROFIBUS,ACTIVE,ONLINE,MEDIUM,Operations,358
OT-01825,PLT-17,DCS_CONTROLLER,NetSwitchCo,MDL-12,9.4.7,10.17.14.176,L1_CONTROL,PROFINET,ACTIVE,ONLINE,HIGH,Maintenance,215
OT-01826,PLT-17,GATEWAY,FieldLink,MDL-89,1.8.0,10.17.3.6,L3_SITE_OPS,PROFIBUS,ACTIVE,ONLINE,HIGH,Engineering,372
OT-01827,PLT-17,DCS_CONTROLLER,MotorDriveCo,MDL-62,1.9.7,10.17.16.177,L3_SITE_OPS,PROFINET,RETIRED,ONLINE,MEDIUM,Unknown,370
OT-01828,PLT-17,OPC_SERVER,ProcessSys,MDL-81,7.0.9,10.17.4.204,L2_SUPERVISORY,IEC104,ACTIVE,ONLINE,LOW,Engineering,146
OT-01829,PLT-17,SENSOR,SafeLogic,MDL-32,4.7.7,10.17.11.88,L2_SUPERVISORY,ModbusTCP,RETIRED,ONLINE,HIGH,Maintenance,39
OT-01830,PLT-17,OPC_SERVER,ControlWorks,MDL-22,1.8.3,10.17.18.17,L1_CONTROL,PROFIBUS,ACTIVE,ONLINE,MEDIUM,Operations,278
OT-01831,PLT-17,HMI,ProcessSys,MDL-29,9.5.5,10.17.15.177,L3_SITE_OPS,OPC_DA,ACTIVE,ONLINE,MEDIUM,Maintenance,159
OT-01832,PLT-17,PLC,SafeLogic,MDL-76,7.4.1,10.17.8.147,DMZ,OPC_DA,UNKNOWN,ONLINE,MEDIUM,Operations,140
OT-01833,PLT-17,VFD,NetSwitchCo,MDL-58,3.4.4,10.17.1.115,L1_CONTROL,ModbusTCP,ACTIVE,ONLINE,HIGH,OT Security,219
OT-01834,PLT-17,IED,ProcessSys,MDL-43,2.4.5,10.17.18.139,L3_SITE_OPS,ModbusTCP,ACTIVE,ONLINE,MEDIUM,Unknown,27
OT-01835,PLT-17,ENG_WORKSTATION,MotorDriveCo,MDL-68,4.9.7,10.17.6.85,L2_SUPERVISORY,IEC104,RETIRED,ONLINE,MEDIUM,Operations,247
OT-01836,PLT-17,RTU,NetSwitchCo,MDL-30,5.0.5,10.17.2.181,L3_SITE_OPS,OPC_UA,ACTIVE,ONLINE,MEDIUM,Operations,167
OT-01837,PLT-17,GATEWAY,LegacyPLC,MDL-43,9.9.3,10.17.12.45,L3_SITE_OPS,OPC_DA,ACTIVE,INTERMITTENT,MEDIUM,Unknown,28
OT-01838,PLT-17,PLC,SensorTech,MDL-13,4.0.6,10.17.14.90,L2_SUPERVISORY,PROFIBUS,ACTIVE,ONLINE,CRITICAL,OT Security,397
OT-01839,PLT-17,ENG_WORKSTATION,SensorTech,MDL-81,8.2.7,10.17.2.85,L1_CONTROL,PROFIBUS,ACTIVE,INTERMITTENT,HIGH,OT Security,310
OT-01840,PLT-17,ENG_WORKSTATION,NetSwitchCo,MDL-49,4.8.0,10.17.12.166,L0_FIELD,OPC_DA,ACTIVE,ONLINE,LOW,Maintenance,169
OT-01841,PLT-17,SAFETY_PLC,ControlWorks,MDL-67,8.7.5,10.17.9.142,L1_CONTROL,DNP3,ACTIVE,ONLINE,HIGH,Unknown,148
OT-01842,PLT-17,ENG_WORKSTATION,HistorianX,MDL-10,2.4.7,10.17.18.182,L2_SUPERVISORY,DNP3,ACTIVE,ONLINE,HIGH,Maintenance,276
OT-01843,PLT-17,DCS_CONTROLLER,FieldLink,MDL-54,8.0.8,10.17.11.191,L0_FIELD,PROFIBUS,ACTIVE,ONLINE,CRITICAL,Vendor,361
OT-01844,PLT-17,IED,RemoteAssist,MDL-90,8.5.1,10.17.8.207,L1_CONTROL,IEC61850,ACTIVE,ONLINE,CRITICAL,Operations,33
OT-01845,PLT-17,SAFETY_PLC,SensorTech,MDL-66,5.4.9,10.17.3.108,L2_SUPERVISORY,PROFIBUS,ACTIVE,ONLINE,MEDIUM,OT Security,300
OT-01846,PLT-17,SENSOR,NetSwitchCo,MDL-23,7.0.8,10.17.20.183,L3_SITE_OPS,VendorSerial,RETIRED,ONLINE,MEDIUM,Engineering,151
OT-01847,PLT-17,SENSOR,SafeLogic,MDL-62,9.2.8,10.17.9.134,L2_SUPERVISORY,IEC61850,ACTIVE,ONLINE,HIGH,Unknown,93
OT-01848,PLT-17,VFD,SafeLogic,MDL-79,3.3.7,10.17.7.89,L2_SUPERVISORY,IEC104,ACTIVE,ONLINE,CRITICAL,Operations,131
OT-01849,PLT-17,SAFETY_PLC,NetSwitchCo,MDL-78,7.5.4,10.17.17.225,L2_SUPERVISORY,OPC_UA,ACTIVE,INTERMITTENT,HIGH,Vendor,328
OT-01850,PLT-17,DCS_CONTROLLER,HistorianX,MDL-87,8.7.4,10.17.19.118,L1_CONTROL,OPC_UA,ACTIVE,ONLINE,HIGH,Unknown,39
OT-01851,PLT-17,SAFETY_PLC,LegacyPLC,MDL-59,8.1.2,10.17.11.100,L3_SITE_OPS,VendorSerial,ACTIVE,ONLINE,HIGH,Maintenance,234
OT-01852,PLT-17,VFD,RemoteAssist,MDL-57,7.7.7,10.17.15.40,L2_SUPERVISORY,EtherNetIP,ACTIVE,ONLINE,CRITICAL,OT Security,248
OT-01853,PLT-17,VFD,LegacyPLC,MDL-74,3.2.2,10.17.12.45,L0_FIELD,PROFIBUS,ACTIVE,ONLINE,MEDIUM,Maintenance,338
OT-01854,PLT-17,DCS_CONTROLLER,NetSwitchCo,MDL-12,9.3.3,10.17.3.102,L0_FIELD,OPC_UA,ACTIVE,ONLINE,HIGH,OT Security,86
OT-01855,PLT-17,PLC,SafeLogic,MDL-28,3.7.4,10.17.14.109,L0_FIELD,EtherNetIP,ACTIVE,ONLINE,MEDIUM,Unknown,136
OT-01856,PLT-17,DCS_CONTROLLER,HistorianX,MDL-65,6.0.9,10.17.16.93,L3_SITE_OPS,VendorSerial,ACTIVE,ONLINE,CRITICAL,Vendor,404
OT-01857,PLT-17,DCS_CONTROLLER,FieldLink,MDL-41,9.1.6,10.17.12.3,DMZ,IEC61850,ACTIVE,ONLINE,HIGH,Vendor,249
OT-01858,PLT-17,OPC_SERVER,SensorTech,MDL-24,9.0.0,10.17.10.224,L3_SITE_OPS,EtherNetIP,ACTIVE,ONLINE,CRITICAL,Engineering,127
OT-01859,PLT-17,OPC_SERVER,NetSwitchCo,MDL-62,7.5.0,10.17.3.130,L2_SUPERVISORY,ModbusTCP,ACTIVE,ONLINE,HIGH,Unknown,287
OT-01860,PLT-17,PLC,ProcessSys,MDL-61,8.2.0,10.17.3.122,L0_FIELD,OPC_UA,ACTIVE,ONLINE,MEDIUM,OT Security,387
OT-01861,PLT-17,NETWORK_SWITCH,RemoteAssist,MDL-13,6.2.7,10.17.7.196,L1_CONTROL,VendorSerial,ACTIVE,INTERMITTENT,MEDIUM,OT Security,365
OT-01862,PLT-17,OPC_SERVER,RemoteAssist,MDL-85,5.8.2,10.17.4.34,L0_FIELD,OPC_DA,ACTIVE,ONLINE,HIGH,Vendor,156
OT-01863,PLT-17,NETWORK_SWITCH,LegacyPLC,MDL-49,9.3.4,10.17.12.218,L2_SUPERVISORY,OPC_DA,RETIRED,UNSEEN,MEDIUM,Unknown,163
OT-01864,PLT-17,ENG_WORKSTATION,HistorianX,MDL-15,9.2.9,10.17.10.171,L2_SUPERVISORY,ModbusTCP,ACTIVE,ONLINE,HIGH,OT Security,58
OT-01865,PLT-17,GATEWAY,RemoteAssist,MDL-63,4.1.8,10.17.15.62,L2_SUPERVISORY,PROFIBUS,RETIRED,ONLINE,HIGH,Engineering,210
OT-01866,PLT-17,NETWORK_SWITCH,SafeLogic,MDL-25,5.8.0,10.17.2.69,DMZ,OPC_UA,ACTIVE,ONLINE,CRITICAL,Engineering,244
OT-01867,PLT-17,SENSOR,LegacyPLC,MDL-31,6.7.7,10.17.12.161,L3_SITE_OPS,VendorSerial,ACTIVE,ONLINE,CRITICAL,Maintenance,232
OT-01868,PLT-17,SAFETY_PLC,LegacyPLC,MDL-91,3.0.3,10.17.5.231,L0_FIELD,OPC_DA,ACTIVE,OFFLINE,CRITICAL,Engineering,408
OT-01869,PLT-17,ENG_WORKSTATION,SafeLogic,MDL-76,5.4.7,10.17.2.59,L1_CONTROL,DNP3,ACTIVE,ONLINE,MEDIUM,Unknown,2
OT-01870,PLT-17,HISTORIAN,MotorDriveCo,MDL-97,7.2.6,10.17.15.208,DMZ,IEC104,ACTIVE,ONLINE,HIGH,Maintenance,115
OT-01871,PLT-17,DCS_CONTROLLER,NetSwitchCo,MDL-15,9.3.8,10.17.16.34,L3_SITE_OPS,DNP3,ACTIVE,ONLINE,CRITICAL,Operations,24
OT-01872,PLT-17,SENSOR,FieldLink,MDL-85,8.3.2,10.17.14.18,L3_SITE_OPS,EtherNetIP,RETIRED,ONLINE,HIGH,Engineering,285
OT-01873,PLT-17,VFD,RemoteAssist,MDL-27,7.2.1,10.17.5.161,L0_FIELD,VendorSerial,ACTIVE,ONLINE,MEDIUM,OT Security,79
OT-01874,PLT-17,OPC_SERVER,LegacyPLC,MDL-56,7.6.8,10.17.2.162,L1_CONTROL,ModbusTCP,ACTIVE,OFFLINE,CRITICAL,Engineering,362
OT-01875,PLT-17,SENSOR,SensorTech,MDL-88,1.2.7,10.17.7.191,DMZ,VendorSerial,ACTIVE,ONLINE,MEDIUM,OT Security,344
OT-01876,PLT-17,DCS_CONTROLLER,SafeLogic,MDL-19,7.5.8,10.17.12.87,DMZ,OPC_UA,ACTIVE,ONLINE,MEDIUM,Maintenance,273
OT-01877,PLT-17,NETWORK_SWITCH,SafeLogic,MDL-36,1.7.1,10.17.13.109,DMZ,PROFIBUS,ACTIVE,ONLINE,HIGH,Unknown,301
OT-01878,PLT-17,DCS_CONTROLLER,LegacyPLC,MDL-36,9.0.0,10.17.1.139,DMZ,PROFINET,ACTIVE,ONLINE,LOW,Vendor,309
OT-01879,PLT-17,GATEWAY,NetSwitchCo,MDL-13,4.7.4,10.17.17.7,L3_SITE_OPS,DNP3,ACTIVE,ONLINE,MEDIUM,Maintenance,18
OT-01880,PLT-17,PLC,SensorTech,MDL-32,5.6.2,10.17.3.130,L0_FIELD,IEC61850,ACTIVE,ONLINE,LOW,Engineering,415
OT-01881,PLT-17,NETWORK_SWITCH,SensorTech,MDL-13,7.5.6,10.17.12.43,DMZ,DNP3,ACTIVE,ONLINE,CRITICAL,Vendor,342
OT-01882,PLT-17,SAFETY_PLC,RemoteAssist,MDL-42,5.2.4,10.17.12.75,L1_CONTROL,VendorSerial,RETIRED,ONLINE,LOW,OT Security,174
OT-01883,PLT-17,SAFETY_PLC,SensorTech,MDL-62,9.1.0,10.17.14.94,L2_SUPERVISORY,ModbusTCP,RETIRED,ONLINE,MEDIUM,Vendor,309
OT-01884,PLT-17,HISTORIAN,RemoteAssist,MDL-59,4.4.4,10.17.10.46,L2_SUPERVISORY,IEC104,ACTIVE,ONLINE,CRITICAL,Engineering,4
OT-01885,PLT-17,OPC_SERVER,ControlWorks,MDL-47,3.8.2,10.17.18.167,L2_SUPERVISORY,IEC104,ACTIVE,INTERMITTENT,HIGH,Vendor,218
OT-01886,PLT-17,GATEWAY,ProcessSys,MDL-33,8.9.8,10.17.4.104,DMZ,IEC61850,ACTIVE,ONLINE,HIGH,Engineering,55
OT-01887,PLT-17,ENG_WORKSTATION,ProcessSys,MDL-64,7.5.7,10.17.16.235,L2_SUPERVISORY,IEC61850,ACTIVE,ONLINE,CRITICAL,Vendor,204
OT-01888,PLT-17,RTU,LegacyPLC,MDL-38,2.2.8,10.17.16.4,L0_FIELD,VendorSerial,ACTIVE,UNSEEN,CRITICAL,Engineering,369
OT-01889,PLT-17,SAFETY_PLC,FieldLink,MDL-22,9.2.2,10.17.17.182,DMZ,EtherNetIP,ACTIVE,ONLINE,HIGH,Unknown,332
