plant_id,source_asset,target_asset,protocol,approved_path,observed_last_24h,documented
PLT-14,OT-01548,OT-01440,VendorSerial,YES,YES,YES
PLT-14,OT-01434,OT-01448,OPC_UA,YES,YES,YES
PLT-14,OT-01479,OT-01518,PROFINET,NO,YES,YES
PLT-14,OT-01502,OT-01537,IEC104,YES,NO,YES
PLT-14,OT-01478,OT-01528,EtherNetIP,YES,YES,YES
PLT-14,OT-01472,OT-01512,PROFIBUS,YES,YES,YES
PLT-14,OT-01516,OT-01535,PROFIBUS,NO,YES,NO
PLT-14,OT-01439,OT-01510,OPC_UA,YES,NO,YES
PLT-14,OT-01547,OT-01440,EtherNetIP,NO,YES,YES
PLT-14,OT-01429,OT-01501,PROFIBUS,YES,YES,YES
PLT-14,OT-01501,OT-01549,IEC104,YES,YES,YES
PLT-14,OT-01480,OT-01528,ModbusTCP,NO,YES,NO
PLT-14,OT-01531,OT-01457,PROFIBUS,YES,YES,NO
PLT-14,OT-01447,OT-01461,DNP3,YES,YES,YES
PLT-14,OT-01510,OT-01451,DNP3,YES,YES,YES
PLT-14,OT-01516,OT-01460,IEC61850,YES,NO,YES
PLT-14,OT-01425,OT-01519,DNP3,YES,YES,NO
PLT-14,OT-01464,OT-01473,EtherNetIP,YES,YES,YES
PLT-14,OT-01540,OT-01433,DNP3,YES,NO,YES
PLT-14,OT-01507,OT-01456,OPC_UA,YES,YES,YES
PLT-14,OT-01509,OT-01551,OPC_UA,UNKNOWN,YES,NO
PLT-14,OT-01509,OT-01445,EtherNetIP,YES,YES,YES
PLT-14,OT-01427,OT-01528,EtherNetIP,YES,YES,YES
PLT-14,OT-01513,OT-01514,PROFIBUS,YES,NO,YES
PLT-14,OT-01500,OT-01463,IEC61850,YES,YES,NO
PLT-14,OT-01516,OT-01536,VendorSerial,NO,YES,YES
PLT-14,OT-01435,OT-01482,PROFINET,YES,NO,YES
PLT-14,OT-01464,OT-01448,IEC61850,YES,YES,YES
PLT-14,OT-01471,OT-01540,IEC104,UNKNOWN,YES,YES
PLT-14,OT-01463,OT-01512,IEC61850,UNKNOWN,YES,YES
PLT-14,OT-01482,OT-01496,PROFINET,YES,YES,YES
PLT-14,OT-01545,OT-01435,OPC_UA,YES,YES,YES
PLT-14,OT-01494,OT-01506,IEC104,NO,YES,NO
PLT-14,OT-01513,OT-01436,OPC_UA,NO,NO,NO
PLT-14,OT-01513,OT-01463,PROFIBUS,YES,YES,YES
PLT-14,OT-01485,OT-01496,PROFIBUS,YES,YES,YES
PLT-14,OT-01521,OT-01524,OPC_DA,YES,YES,YES
PLT-14,OT-01516,OT-01533,IEC61850,YES,NO,YES
PLT-14,OT-01443,OT-01515,IEC61850,YES,YES,YES
PLT-14,OT-01478,OT-01446,ModbusTCP,YES,YES,NO
PLT-14,OT-01475,OT-01470,DNP3,YES,NO,YES
PLT-14,OT-01537,OT-01516,DNP3,YES,YES,YES
PLT-14,OT-01467,OT-01477,VendorSerial,YES,NO,NO
PLT-14,OT-01537,OT-01457,DNP3,YES,YES,YES
PLT-14,OT-01543,OT-01545,PROFIBUS,NO,YES,NO
PLT-14,OT-01460,OT-01464,IEC61850,YES,YES,YES
PLT-14,OT-01549,OT-01452,PROFINET,YES,YES,YES
PLT-14,OT-01473,OT-01500,OPC_DA,YES,YES,YES
PLT-14,OT-01552,OT-01465,VendorSerial,YES,YES,YES
PLT-14,OT-01549,OT-01548,OPC_UA,YES,YES,NO
PLT-14,OT-01516,OT-01467,PROFIBUS,YES,YES,NO
PLT-14,OT-01480,OT-01501,EtherNetIP,YES,YES,YES
PLT-14,OT-01492,OT-01535,IEC61850,YES,NO,YES
PLT-14,OT-01517,OT-01492,PROFIBUS,YES,NO,YES
PLT-14,OT-01493,OT-01536,DNP3,YES,NO,NO
PLT-14,OT-01426,OT-01535,EtherNetIP,YES,YES,NO
PLT-14,OT-01494,OT-01500,EtherNetIP,YES,NO,YES
PLT-14,OT-01455,OT-01531,DNP3,YES,YES,YES
PLT-14,OT-01429,OT-01540,VendorSerial,YES,YES,YES
PLT-14,OT-01469,OT-01434,PROFIBUS,YES,YES,YES
PLT-14,OT-01470,OT-01543,IEC61850,YES,YES,NO
PLT-14,OT-01489,OT-01429,ModbusTCP,YES,YES,YES
PLT-14,OT-01472,OT-01437,EtherNetIP,YES,YES,NO
PLT-14,OT-01489,OT-01427,PROFIBUS,YES,YES,YES
PLT-14,OT-01428,OT-01461,PROFINET,YES,YES,YES
PLT-14,OT-01501,OT-01430,IEC61850,YES,YES,YES
PLT-14,OT-01470,OT-01545,OPC_DA,YES,YES,NO
PLT-14,OT-01447,OT-01467,OPC_DA,YES,YES,NO
PLT-14,OT-01518,OT-01500,VendorSerial,YES,YES,YES
PLT-14,OT-01523,OT-01478,IEC104,YES,YES,YES
PLT-14,OT-01545,OT-01440,ModbusTCP,YES,YES,YES
PLT-14,OT-01428,OT-01486,ModbusTCP,YES,YES,YES
PLT-15,OT-01611,OT-01632,OPC_DA,YES,YES,NO
PLT-15,OT-01614,OT-01628,DNP3,YES,YES,NO
PLT-15,OT-01650,OT-01648,DNP3,YES,YES,NO
PLT-15,OT-01621,OT-01569,VendorSerial,YES,YES,YES
PLT-15,OT-01662,OT-01608,DNP3,YES,YES,NO
PLT-15,OT-01595,OT-01649,PROFIBUS,YES,YES,YES
PLT-15,OT-01555,OT-01558,DNP3,YES,NO,YES
PLT-15,OT-01568,OT-01623,ModbusTCP,YES,YES,YES
PLT-15,OT-01593,OT-01619,DNP3,YES,YES,YES
PLT-15,OT-01563,OT-01616,PROFINET,YES,YES,YES
PLT-15,OT-01664,OT-01581,PROFINET,YES,YES,YES
PLT-15,OT-01581,OT-01601,EtherNetIP,YES,YES,YES
PLT-15,OT-01644,OT-01555,ModbusTCP,YES,YES,NO
PLT-15,OT-01614,OT-01618,EtherNetIP,YES,NO,YES
PLT-15,OT-01663,OT-01608,OPC_UA,YES,YES,YES
PLT-15,OT-01663,OT-01641,OPC_UA,YES,YES,NO
PLT-15,OT-01657,OT-01659,PROFINET,YES,NO,NO
PLT-15,OT-01565,OT-01560,EtherNetIP,YES,NO,YES
PLT-15,OT-01632,OT-01629,VendorSerial,YES,YES,YES
PLT-15,OT-01603,OT-01580,IEC104,YES,YES,NO
PLT-15,OT-01637,OT-01579,PROFIBUS,YES,YES,YES
PLT-15,OT-01602,OT-01606,EtherNetIP,YES,YES,YES
PLT-15,OT-01608,OT-01645,IEC61850,YES,YES,NO
PLT-15,OT-01595,OT-01561,IEC61850,YES,YES,YES
PLT-15,OT-01565,OT-01618,PROFINET,YES,YES,YES
PLT-15,OT-01644,OT-01605,IEC104,YES,YES,YES
PLT-15,OT-01662,OT-01580,IEC104,YES,YES,NO
PLT-15,OT-01664,OT-01634,DNP3,YES,YES,YES
PLT-15,OT-01619,OT-01581,ModbusTCP,YES,YES,NO
PLT-15,OT-01642,OT-01655,OPC_UA,YES,NO,YES
PLT-15,OT-01589,OT-01554,VendorSerial,YES,YES,YES
PLT-15,OT-01572,OT-01558,IEC61850,YES,YES,YES
PLT-15,OT-01655,OT-01658,OPC_UA,YES,YES,NO
PLT-15,OT-01560,OT-01624,ModbusTCP,NO,YES,NO
PLT-15,OT-01613,OT-01625,ModbusTCP,YES,YES,YES
PLT-15,OT-01561,OT-01591,PROFINET,YES,YES,NO
PLT-15,OT-01656,OT-01643,DNP3,YES,NO,YES
PLT-15,OT-01555,OT-01585,DNP3,YES,YES,YES
PLT-15,OT-01586,OT-01638,DNP3,YES,YES,YES
PLT-15,OT-01656,OT-01573,DNP3,YES,YES,YES
PLT-15,OT-01648,OT-01620,PROFIBUS,NO,YES,YES
PLT-15,OT-01601,OT-01559,DNP3,YES,YES,YES
PLT-15,OT-01659,OT-01570,PROFINET,YES,YES,YES
PLT-15,OT-01586,OT-01567,IEC104,YES,YES,YES
PLT-15,OT-01602,OT-01575,IEC61850,YES,YES,YES
PLT-15,OT-01599,OT-01653,IEC104,YES,NO,NO
PLT-15,OT-01610,OT-01576,OPC_UA,YES,YES,YES
PLT-15,OT-01614,OT-01561,DNP3,NO,YES,YES
PLT-15,OT-01636,OT-01622,OPC_UA,YES,YES,YES
PLT-15,OT-01636,OT-01603,IEC104,YES,YES,NO
PLT-15,OT-01561,OT-01579,EtherNetIP,UNKNOWN,YES,NO
PLT-15,OT-01666,OT-01641,EtherNetIP,YES,YES,YES
PLT-15,OT-01570,OT-01585,DNP3,YES,YES,YES
PLT-15,OT-01600,OT-01627,VendorSerial,YES,YES,YES
PLT-15,OT-01565,OT-01611,PROFINET,YES,YES,YES
PLT-15,OT-01553,OT-01573,OPC_UA,YES,YES,YES
PLT-15,OT-01629,OT-01638,PROFINET,YES,YES,YES
PLT-15,OT-01568,OT-01565,IEC104,YES,YES,YES
PLT-15,OT-01625,OT-01666,EtherNetIP,YES,YES,YES
PLT-15,OT-01634,OT-01653,OPC_DA,YES,YES,NO
PLT-15,OT-01630,OT-01587,PROFINET,UNKNOWN,NO,NO
PLT-15,OT-01554,OT-01589,IEC104,YES,YES,YES
PLT-15,OT-01622,OT-01613,PROFIBUS,UNKNOWN,YES,YES
PLT-15,OT-01658,OT-01593,PROFINET,YES,NO,YES
PLT-15,OT-01559,OT-01582,DNP3,YES,YES,NO
PLT-15,OT-01620,OT-01568,IEC104,YES,YES,YES
PLT-15,OT-01621,OT-01568,IEC61850,YES,YES,YES
PLT-15,OT-01609,OT-01631,PROFINET,YES,YES,NO
PLT-15,OT-01665,OT-01585,OPC_DA,YES,YES,NO
PLT-15,OT-01575,OT-01574,PROFIBUS,YES,YES,NO
PLT-15,OT-01612,OT-01580,PROFINET,YES,YES,NO
PLT-15,OT-01601,OT-01633,DNP3,YES,YES,YES
PLT-15,OT-01656,OT-01655,EtherNetIP,YES,YES,YES
PLT-15,OT-01660,OT-01635,IEC104,YES,YES,YES
PLT-15,OT-01556,OT-01644,PROFINET,YES,YES,YES
PLT-15,OT-01587,OT-01565,IEC104,YES,YES,NO
PLT-15,OT-01581,OT-01613,PROFIBUS,YES,NO,NO
PLT-15,OT-01605,OT-01591,ModbusTCP,YES,YES,NO
PLT-15,OT-01576,OT-01616,ModbusTCP,YES,YES,YES
PLT-15,OT-01647,OT-01560,VendorSerial,YES,YES,YES
PLT-15,OT-01641,OT-01593,IEC61850,YES,YES,YES
PLT-15,OT-01659,OT-01660,IEC104,YES,YES,YES
PLT-15,OT-01571,OT-01656,IEC61850,YES,YES,NO
PLT-15,OT-01563,OT-01647,ModbusTCP,NO,YES,YES
PLT-15,OT-01564,OT-01648,DNP3,YES,YES,NO
PLT-15,OT-01626,OT-01635,IEC104,YES,YES,YES
PLT-15,OT-01641,OT-01637,PROFINET,YES,YES,NO
PLT-15,OT-01629,OT-01631,EtherNetIP,YES,YES,YES
PLT-15,OT-01567,OT-01612,PROFIBUS,YES,NO,YES
PLT-15,OT-01583,OT-01636,OPC_DA,YES,YES,YES
PLT-15,OT-01627,OT-01658,OPC_UA,UNKNOWN,YES,NO
PLT-15,OT-01563,OT-01562,DNP3,YES,YES,YES
PLT-15,OT-01644,OT-01577,PROFIBUS,YES,YES,YES
PLT-15,OT-01604,OT-01620,OPC_UA,YES,YES,YES
PLT-15,OT-01664,OT-01618,OPC_UA,YES,YES,YES
PLT-15,OT-01651,OT-01601,IEC61850,YES,YES,YES
PLT-15,OT-01666,OT-01635,PROFINET,YES,NO,YES
PLT-15,OT-01613,OT-01612,OPC_UA,NO,YES,YES
PLT-15,OT-01567,OT-01563,IEC61850,YES,NO,NO
PLT-15,OT-01642,OT-01611,DNP3,YES,YES,YES
PLT-15,OT-01614,OT-01590,IEC104,YES,YES,YES
PLT-15,OT-01568,OT-01582,ModbusTCP,YES,YES,YES
PLT-15,OT-01585,OT-01576,ModbusTCP,YES,YES,NO
PLT-15,OT-01604,OT-01656,IEC104,YES,YES,YES
PLT-15,OT-01588,OT-01643,IEC104,YES,YES,YES
PLT-15,OT-01616,OT-01564,OPC_UA,YES,YES,YES
PLT-15,OT-01599,OT-01583,PROFINET,YES,YES,YES
PLT-15,OT-01655,OT-01657,IEC61850,YES,YES,YES
PLT-15,OT-01600,OT-01554,DNP3,YES,YES,YES
PLT-15,OT-01614,OT-01596,VendorSerial,YES,YES,YES
PLT-15,OT-01648,OT-01597,DNP3,YES,YES,YES
PLT-15,OT-01557,OT-01593,DNP3,YES,YES,YES
PLT-15,OT-01619,OT-01637,OPC_UA,YES,YES,NO
PLT-15,OT-01597,OT-01651,DNP3,YES,YES,YES
PLT-15,OT-01622,OT-01600,IEC104,NO,YES,NO
PLT-15,OT-01664,OT-01635,EtherNetIP,YES,YES,YES
PLT-15,OT-01608,OT-01560,DNP3,YES,NO,NO
PLT-15,OT-01646,OT-01632,EtherNetIP,YES,YES,YES
PLT-15,OT-01642,OT-01652,VendorSerial,YES,YES,NO
PLT-15,OT-01569,OT-01632,EtherNetIP,YES,YES,YES
PLT-15,OT-01578,OT-01572,EtherNetIP,NO,YES,YES
PLT-15,OT-01622,OT-01579,PROFIBUS,YES,YES,YES
PLT-15,OT-01608,OT-01622,IEC61850,YES,YES,YES
PLT-15,OT-01618,OT-01625,DNP3,YES,YES,YES
PLT-15,OT-01609,OT-01557,OPC_DA,YES,YES,NO
PLT-15,OT-01641,OT-01606,IEC104,YES,YES,YES
PLT-15,OT-01657,OT-01616,OPC_UA,YES,NO,YES
PLT-15,OT-01626,OT-01590,IEC61850,YES,NO,YES
PLT-15,OT-01565,OT-01581,ModbusTCP,YES,YES,NO
PLT-15,OT-01556,OT-01644,PROFIBUS,YES,YES,YES
PLT-15,OT-01607,OT-01662,PROFINET,YES,YES,YES
PLT-15,OT-01592,OT-01611,EtherNetIP,YES,YES,YES
PLT-15,OT-01596,OT-01634,OPC_DA,YES,YES,NO
PLT-15,OT-01591,OT-01598,PROFIBUS,UNKNOWN,YES,NO
PLT-15,OT-01660,OT-01577,PROFINET,YES,NO,YES
PLT-15,OT-01610,OT-01651,IEC61850,YES,YES,YES
PLT-15,OT-01621,OT-01607,PROFINET,UNKNOWN,YES,YES
PLT-15,OT-01630,OT-01582,IEC61850,UNKNOWN,YES,NO
PLT-15,OT-01648,OT-01563,ModbusTCP,YES,YES,YES
PLT-15,OT-01608,OT-01584,EtherNetIP,YES,NO,YES
PLT-15,OT-01564,OT-01639,EtherNetIP,YES,YES,NO
PLT-15,OT-01605,OT-01594,DNP3,YES,YES,NO
PLT-15,OT-01661,OT-01598,PROFIBUS,YES,YES,YES
PLT-15,OT-01649,OT-01639,EtherNetIP,YES,YES,NO
PLT-15,OT-01662,OT-01566,EtherNetIP,YES,NO,YES
PLT-15,OT-01624,OT-01583,ModbusTCP,YES,NO,YES
PLT-15,OT-01554,OT-01660,ModbusTCP,NO,NO,YES
PLT-15,OT-01637,OT-01665,PROFIBUS,YES,YES,YES
PLT-15,OT-01628,OT-01662,IEC61850,YES,YES,YES
PLT-15,OT-01576,OT-01584,OPC_DA,YES,NO,YES
PLT-15,OT-01621,OT-01635,EtherNetIP,YES,YES,YES
PLT-15,OT-01564,OT-01567,ModbusTCP,YES,YES,YES
PLT-15,OT-01620,OT-01630,IEC61850,YES,YES,YES
PLT-15,OT-01624,OT-01607,VendorSerial,YES,YES,YES
PLT-15,OT-01566,OT-01596,EtherNetIP,YES,YES,YES
PLT-15,OT-01630,OT-01559,IEC104,YES,YES,YES
PLT-15,OT-01553,OT-01607,PROFIBUS,YES,YES,YES
PLT-15,OT-01652,OT-01636,ModbusTCP,YES,NO,YES
PLT-15,OT-01582,OT-01608,PROFINET,YES,YES,YES
PLT-15,OT-01664,OT-01561,IEC104,YES,YES,YES
PLT-15,OT-01615,OT-01573,DNP3,YES,YES,NO
PLT-15,OT-01652,OT-01638,PROFIBUS,YES,YES,YES
PLT-15,OT-01570,OT-01602,PROFINET,YES,YES,YES
PLT-15,OT-01653,OT-01613,DNP3,UNKNOWN,YES,YES
PLT-15,OT-01622,OT-01620,EtherNetIP,YES,YES,NO
PLT-15,OT-01595,OT-01581,IEC61850,YES,NO,YES
PLT-15,OT-01637,OT-01623,ModbusTCP,YES,YES,YES
PLT-15,OT-01575,OT-01588,VendorSerial,YES,YES,YES
PLT-15,OT-01581,OT-01557,OPC_DA,YES,YES,NO
PLT-15,OT-01615,OT-01590,EtherNetIP,YES,YES,NO
PLT-15,OT-01587,OT-01660,ModbusTCP,YES,YES,YES
PLT-15,OT-01600,OT-01611,ModbusTCP,YES,YES,YES
PLT-15,OT-01648,OT-01570,DNP3,UNKNOWN,YES,YES
PLT-15,OT-01651,OT-01617,OPC_DA,YES,YES,YES
PLT-15,OT-01553,OT-01635,ModbusTCP,YES,YES,YES
PLT-15,OT-01604,OT-01585,IEC61850,YES,YES,YES
PLT-15,OT-01569,OT-01619,OPC_UA,YES,YES,YES
PLT-15,OT-01571,OT-01607,PROFINET,YES,YES,YES
PLT-15,OT-01553,OT-01584,OPC_DA,YES,YES,YES
PLT-15,OT-01608,OT-01559,OPC_DA,YES,YES,YES
PLT-15,OT-01588,OT-01647,IEC104,YES,YES,NO
PLT-15,OT-01607,OT-01639,VendorSerial,YES,YES,YES
PLT-15,OT-01644,OT-01634,EtherNetIP,YES,YES,YES
PLT-15,OT-01562,OT-01660,ModbusTCP,YES,YES,YES
PLT-15,OT-01607,OT-01629,IEC61850,YES,YES,NO
PLT-15,OT-01663,OT-01606,IEC61850,YES,YES,YES
PLT-15,OT-01590,OT-01620,OPC_DA,YES,YES,YES
PLT-15,OT-01626,OT-01559,PROFINET,NO,YES,YES
PLT-15,OT-01629,OT-01562,EtherNetIP,YES,YES,YES
PLT-15,OT-01603,OT-01656,IEC104,UNKNOWN,YES,NO
PLT-15,OT-01666,OT-01660,OPC_DA,YES,YES,YES
PLT-15,OT-01656,OT-01616,PROFIBUS,YES,NO,YES
PLT-15,OT-01565,OT-01555,IEC104,YES,YES,YES
PLT-15,OT-01660,OT-01565,IEC61850,YES,YES,YES
PLT-15,OT-01587,OT-01647,PROFIBUS,YES,YES,YES
PLT-15,OT-01633,OT-01645,OPC_DA,YES,YES,YES
PLT-15,OT-01644,OT-01631,PROFIBUS,YES,NO,NO
PLT-15,OT-01582,OT-01578,VendorSerial,YES,YES,YES
PLT-15,OT-01589,OT-01637,EtherNetIP,YES,YES,YES
PLT-15,OT-01560,OT-01611,OPC_UA,YES,YES,YES
PLT-15,OT-01623,OT-01655,OPC_DA,YES,YES,YES
PLT-15,OT-01606,OT-01595,IEC104,YES,YES,YES
PLT-15,OT-01638,OT-01563,VendorSerial,YES,YES,YES
PLT-15,OT-01584,OT-01578,PROFINET,YES,YES,YES
PLT-15,OT-01660,OT-01557,DNP3,YES,YES,YES
PLT-15,OT-01553,OT-01656,EtherNetIP,YES,YES,YES
PLT-15,OT-01646,OT-01608,VendorSerial,YES,YES,YES
PLT-15,OT-01635,OT-01641,DNP3,YES,YES,YES
PLT-15,OT-01648,OT-01627,OPC_DA,YES,YES,YES
PLT-15,OT-01614,OT-01581,ModbusTCP,YES,YES,YES
PLT-16,OT-01743,OT-01688,ModbusTCP,UNKNOWN,YES,YES
PLT-16,OT-01764,OT-01706,DNP3,YES,NO,YES
PLT-16,OT-01711,OT-01781,DNP3,YES,YES,YES
PLT-16,OT-01708,OT-01754,IEC104,YES,NO,YES
PLT-16,OT-01718,OT-01693,EtherNetIP,YES,YES,YES
PLT-16,OT-01773,OT-01753,EtherNetIP,YES,YES,NO
PLT-16,OT-01702,OT-01752,PROFINET,YES,YES,NO
PLT-16,OT-01772,OT-01781,OPC_UA,YES,YES,NO
PLT-16,OT-01706,OT-01726,PROFINET,NO,YES,YES
PLT-16,OT-01699,OT-01765,PROFINET,YES,YES,YES
PLT-16,OT-01675,OT-01677,IEC61850,YES,YES,YES
PLT-16,OT-01732,OT-01750,ModbusTCP,YES,YES,YES
PLT-16,OT-01739,OT-01720,PROFIBUS,YES,YES,YES
PLT-16,OT-01731,OT-01674,PROFIBUS,YES,YES,YES
PLT-16,OT-01714,OT-01716,OPC_UA,YES,NO,YES
PLT-16,OT-01712,OT-01775,EtherNetIP,YES,YES,NO
PLT-16,OT-01677,OT-01690,VendorSerial,YES,NO,YES
PLT-16,OT-01726,OT-01737,IEC61850,YES,YES,YES
PLT-16,OT-01777,OT-01669,OPC_DA,YES,YES,NO
PLT-16,OT-01729,OT-01760,IEC104,YES,YES,YES
PLT-16,OT-01746,OT-01757,VendorSerial,UNKNOWN,YES,YES
PLT-16,OT-01669,OT-01767,DNP3,YES,YES,YES
PLT-16,OT-01775,OT-01733,PROFIBUS,YES,YES,YES
PLT-16,OT-01748,OT-01677,ModbusTCP,UNKNOWN,YES,NO
PLT-16,OT-01669,OT-01688,PROFINET,YES,YES,NO
PLT-16,OT-01696,OT-01690,PROFINET,YES,YES,NO
PLT-16,OT-01751,OT-01742,ModbusTCP,YES,NO,YES
PLT-16,OT-01759,OT-01672,EtherNetIP,YES,YES,YES
PLT-16,OT-01745,OT-01775,IEC61850,YES,YES,NO
PLT-16,OT-01710,OT-01722,VendorSerial,YES,YES,YES
PLT-16,OT-01669,OT-01690,OPC_DA,YES,NO,YES
PLT-16,OT-01729,OT-01676,PROFINET,YES,YES,YES
PLT-16,OT-01681,OT-01723,PROFINET,YES,YES,NO
PLT-16,OT-01727,OT-01765,PROFINET,UNKNOWN,YES,YES
PLT-16,OT-01765,OT-01775,ModbusTCP,UNKNOWN,YES,YES
PLT-16,OT-01707,OT-01752,EtherNetIP,UNKNOWN,YES,YES
PLT-16,OT-01699,OT-01716,EtherNetIP,YES,YES,NO
PLT-16,OT-01724,OT-01740,VendorSerial,YES,NO,NO
PLT-16,OT-01775,OT-01667,VendorSerial,YES,YES,YES
PLT-16,OT-01729,OT-01783,VendorSerial,YES,YES,YES
PLT-16,OT-01673,OT-01729,PROFIBUS,YES,YES,NO
PLT-16,OT-01738,OT-01779,PROFIBUS,YES,YES,YES
PLT-16,OT-01717,OT-01712,OPC_DA,YES,YES,YES
PLT-16,OT-01774,OT-01744,OPC_UA,YES,YES,YES
PLT-16,OT-01670,OT-01757,PROFIBUS,YES,NO,YES
PLT-16,OT-01751,OT-01784,PROFINET,YES,YES,YES
PLT-16,OT-01711,OT-01736,PROFINET,YES,NO,NO
PLT-16,OT-01697,OT-01689,IEC104,YES,YES,NO
PLT-16,OT-01761,OT-01745,DNP3,YES,NO,YES
PLT-16,OT-01721,OT-01690,OPC_DA,YES,YES,YES
PLT-16,OT-01751,OT-01693,VendorSerial,YES,YES,YES
PLT-16,OT-01725,OT-01751,DNP3,YES,NO,YES
PLT-16,OT-01773,OT-01761,VendorSerial,YES,YES,YES
PLT-16,OT-01760,OT-01773,OPC_DA,YES,YES,YES
PLT-16,OT-01700,OT-01667,OPC_UA,YES,YES,YES
PLT-16,OT-01694,OT-01730,PROFINET,YES,YES,YES
PLT-16,OT-01710,OT-01719,DNP3,YES,NO,YES
PLT-16,OT-01687,OT-01770,VendorSerial,YES,YES,NO
PLT-16,OT-01708,OT-01755,OPC_UA,YES,YES,NO
PLT-16,OT-01778,OT-01717,PROFIBUS,YES,YES,YES
PLT-16,OT-01745,OT-01774,EtherNetIP,NO,YES,YES
PLT-16,OT-01709,OT-01691,OPC_UA,YES,YES,YES
PLT-16,OT-01778,OT-01757,PROFINET,YES,NO,YES
PLT-16,OT-01773,OT-01695,VendorSerial,YES,YES,YES
PLT-16,OT-01700,OT-01729,OPC_DA,YES,YES,NO
PLT-16,OT-01681,OT-01739,EtherNetIP,YES,YES,YES
PLT-16,OT-01768,OT-01743,DNP3,YES,YES,YES
PLT-16,OT-01723,OT-01750,ModbusTCP,YES,YES,YES
PLT-16,OT-01680,OT-01761,VendorSerial,YES,YES,NO
PLT-16,OT-01687,OT-01723,PROFIBUS,UNKNOWN,YES,YES
PLT-16,OT-01781,OT-01675,ModbusTCP,YES,NO,NO
PLT-16,OT-01763,OT-01687,EtherNetIP,YES,NO,YES
PLT-16,OT-01677,OT-01729,DNP3,YES,NO,YES
PLT-16,OT-01744,OT-01777,VendorSerial,YES,YES,YES
PLT-16,OT-01782,OT-01671,VendorSerial,YES,YES,NO
PLT-16,OT-01729,OT-01722,IEC104,YES,YES,YES
PLT-16,OT-01734,OT-01777,DNP3,YES,YES,YES
PLT-16,OT-01703,OT-01784,IEC104,YES,YES,YES
PLT-16,OT-01785,OT-01779,IEC61850,YES,YES,YES
PLT-16,OT-01704,OT-01739,EtherNetIP,UNKNOWN,YES,YES
PLT-16,OT-01778,OT-01684,PROFIBUS,YES,YES,YES
PLT-16,OT-01778,OT-01685,IEC61850,YES,YES,NO
PLT-16,OT-01697,OT-01699,ModbusTCP,YES,NO,YES
PLT-16,OT-01714,OT-01742,EtherNetIP,YES,YES,NO
PLT-16,OT-01672,OT-01683,OPC_DA,YES,YES,YES
PLT-16,OT-01698,OT-01695,OPC_UA,YES,YES,NO
PLT-16,OT-01697,OT-01667,VendorSerial,YES,YES,YES
PLT-16,OT-01714,OT-01726,IEC61850,YES,YES,YES
PLT-16,OT-01715,OT-01776,DNP3,YES,YES,YES
PLT-16,OT-01671,OT-01774,OPC_DA,YES,YES,NO
PLT-16,OT-01743,OT-01769,EtherNetIP,NO,YES,NO
PLT-16,OT-01763,OT-01695,PROFINET,NO,YES,YES
PLT-16,OT-01772,OT-01777,PROFIBUS,YES,YES,YES
PLT-16,OT-01668,OT-01738,EtherNetIP,NO,YES,YES
PLT-16,OT-01746,OT-01771,PROFIBUS,YES,YES,YES
PLT-16,OT-01684,OT-01743,OPC_UA,YES,YES,YES
PLT-16,OT-01702,OT-01703,IEC61850,YES,YES,YES
PLT-16,OT-01723,OT-01681,IEC61850,YES,YES,YES
PLT-16,OT-01778,OT-01742,VendorSerial,YES,NO,NO
PLT-16,OT-01731,OT-01714,DNP3,YES,NO,NO
PLT-16,OT-01742,OT-01772,PROFIBUS,YES,YES,YES
PLT-16,OT-01695,OT-01700,PROFIBUS,YES,YES,NO
PLT-16,OT-01687,OT-01726,PROFINET,YES,YES,YES
PLT-16,OT-01768,OT-01696,PROFINET,YES,YES,YES
PLT-16,OT-01766,OT-01710,OPC_UA,YES,NO,NO
PLT-16,OT-01710,OT-01691,ModbusTCP,YES,NO,YES
PLT-16,OT-01703,OT-01785,OPC_UA,YES,YES,YES
PLT-16,OT-01704,OT-01784,PROFINET,YES,YES,NO
PLT-16,OT-01688,OT-01676,ModbusTCP,NO,NO,NO
PLT-16,OT-01678,OT-01780,VendorSerial,YES,NO,YES
PLT-16,OT-01727,OT-01710,ModbusTCP,YES,YES,NO
PLT-16,OT-01718,OT-01757,IEC61850,YES,YES,NO
PLT-16,OT-01692,OT-01754,OPC_DA,YES,YES,NO
PLT-16,OT-01778,OT-01747,PROFIBUS,YES,YES,NO
PLT-16,OT-01776,OT-01772,PROFIBUS,YES,YES,YES
PLT-16,OT-01689,OT-01769,PROFIBUS,YES,YES,YES
PLT-16,OT-01701,OT-01712,PROFINET,YES,NO,YES
PLT-16,OT-01769,OT-01696,ModbusTCP,YES,YES,YES
PLT-16,OT-01691,OT-01777,EtherNetIP,YES,YES,YES
PLT-16,OT-01673,OT-01746,EtherNetIP,YES,YES,YES
PLT-16,OT-01730,OT-01734,OPC_DA,NO,YES,NO
PLT-16,OT-01673,OT-01667,OPC_UA,YES,NO,YES
PLT-16,OT-01677,OT-01760,IEC104,YES,YES,YES
PLT-16,OT-01761,OT-01739,EtherNetIP,YES,YES,NO
PLT-16,OT-01741,OT-01675,IEC104,YES,YES,YES
PLT-16,OT-01667,OT-01670,OPC_UA,UNKNOWN,YES,YES
PLT-16,OT-01772,OT-01708,PROFINET,YES,YES,NO
PLT-16,OT-01742,OT-01696,EtherNetIP,YES,NO,YES
PLT-16,OT-01726,OT-01766,PROFINET,YES,YES,YES
